Arm Hole chosen,0
Spring Hole: 0,Invalid config,0,0,Arm Bolt Location: 1, angle: NaN, distance: NaN,Arm Bolt Location: 2, angle: NaN, distance: NaN,Arm Bolt Location: 3, angle: NaN, distance: NaN,Arm Bolt Location: 4, angle: NaN, distance: NaN,Arm Bolt Location: 5, angle: -61.86026450485575, distance: 0.9792213132625152,Arm Bolt Location: 6, angle: -33.46998021317785, distance: 0.5350599604645229,Arm Bolt Location: 7, angle: -16.678435357014834, distance: 0.2517833272620589,Arm Bolt Location: 8, angle: -3.647908007781494, distance: 0.05062166469940301,Arm Bolt Location: 9, angle: 7.604447606182107, distance: -0.09148029456161533,Arm Bolt Location: 10, angle: 18.005000690654636, distance: -0.15404974463926052,Arm Bolt Location: 11, angle: 28.158291279712, distance: -0.055512176826060806,Arm Bolt Location: 12, angle: 38.627160596708244, distance: 0.3427185603976097,Arm Bolt Location: 13, angle: 50.22282477760835, distance: 1.1539968067371935,Arm Bolt Location: 14, angle: 65.02607167973599, distance: 2.266625673161264,Arm Bolt Location: 15, angle: 90, distance: 2.541867812972196,Arm Bolt Location: 16, angle: 90, distance: 2.855686245854129,Arm Bolt Location: 17, angle: 90, distance: 2.855686245854129,Arm Bolt Location: 18, angle: 90, distance: 2.855686245854129,Arm Bolt Location: 19, angle: 90, distance: 2.855686245854129,
Spring Hole: 12,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 13, angle: 90, distance: 0.5872139930332836,Arm Bolt Location: 14, angle: 44.62792507132086, distance: 0.40772851958959083,Arm Bolt Location: 15, angle: 32.96256141126816, distance: 0.3275135281946765,Arm Bolt Location: 16, angle: 29.183853132780893, distance: 0.39655273321627343,Arm Bolt Location: 17, angle: 28.158291279712, distance: 0.614524301115626,Arm Bolt Location: 18, angle: 28.46298459384316, distance: 1.2797756116861936,Arm Bolt Location: 19, angle: 29.53282290019842, distance: 2.8828968276440237,
Spring Hole: 13,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 14, angle: 90, distance: 0.6012476951625277,Arm Bolt Location: 15, angle: 44.62792507132086, distance: 0.4565816226315812,Arm Bolt Location: 16, angle: 32.96256141126816, distance: 0.39929782793017216,Arm Bolt Location: 17, angle: 29.183853132780893, distance: 0.5159814660923986,Arm Bolt Location: 18, angle: 28.158291279712, distance: 0.995454610994346,Arm Bolt Location: 19, angle: 28.46298459384316, distance: 2.2579645883221002,
Spring Hole: 14,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 15, angle: 90, distance: 0.6152232202737757,Arm Bolt Location: 16, angle: 44.62792507132086, distance: 0.5134620834204425,Arm Bolt Location: 17, angle: 32.96256141126816, distance: 0.4939373682610172,Arm Bolt Location: 18, angle: 29.183853132780893, distance: 0.8090488659668083,Arm Bolt Location: 19, angle: 28.158291279712, distance: 1.7569190391330887,
Spring Hole: 15,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 16, angle: 90, distance: 0.6291412859459521,Arm Bolt Location: 17, angle: 44.62792507132086, distance: 0.5850225586296605,Arm Bolt Location: 18, angle: 32.96256141126816, distance: 0.7171504058713144,Arm Bolt Location: 19, angle: 29.183853132780893, distance: 1.3721385695729686,
Spring Hole: 16,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 17, angle: 90, distance: 0.6430025951266569,Arm Bolt Location: 18, angle: 44.62792507132086, distance: 0.7392327614818245,Arm Bolt Location: 19, angle: 32.96256141126816, distance: 1.0957232602823916,
Spring Hole: 17,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 18, angle: 90, distance: 0.6568078365464496,Arm Bolt Location: 19, angle: 44.62792507132086, distance: 0.9202500106749134,
Spring Hole: 18,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 19, angle: 90, distance: 0.6568078365464496,
Spring Hole: 19,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,

 
Arm Hole chosen,7
Spring Hole: 0,Invalid config,0,0,Arm Bolt Location: 1, angle: 90, distance: 0.7001621290413595,Arm Bolt Location: 2, angle: 90, distance: 0.7967353194040692,Arm Bolt Location: 3, angle: 54.90445702237858, distance: 0.4001252440206484,Arm Bolt Location: 4, angle: 43.35861315184064, distance: 0.18149646967401678,Arm Bolt Location: 5, angle: 38.627160596708244, distance: 0.10937572700580697,Arm Bolt Location: 6, angle: 36.6265783982411, distance: 0.11756146123704872,Arm Bolt Location: 7, angle: 36.068354498973044, distance: 0.1967473631047713,Arm Bolt Location: 8, angle: 36.39020305595039, distance: 0.3620699481193651,Arm Bolt Location: 9, angle: 37.305504132418086, distance: 0.6456698613422064,Arm Bolt Location: 10, angle: 38.654668741291495, distance: 1.0933892161155958,Arm Bolt Location: 11, angle: 40.34483351412245, distance: 1.760028895886555,Arm Bolt Location: 12, angle: 42.32216655223068, distance: 2.702327408134887,Arm Bolt Location: 13, angle: 44.558296984601576, distance: 3.971147713274429,Arm Bolt Location: 14, angle: 47.04381308381134, distance: 4.949616966238716,Arm Bolt Location: 15, angle: 49.78605307836784, distance: 4.9763279916312495,Arm Bolt Location: 16, angle: 52.81049258529388, distance: 4.968511189330497,Arm Bolt Location: 17, angle: 56.16677736387444, distance: 4.916178415595917,Arm Bolt Location: 18, angle: 59.94355492450432, distance: 4.80629664294944,Arm Bolt Location: 19, angle: 64.30547034578545, distance: 4.61958834338422,
Spring Hole: 1,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 2, angle: 90, distance: 0.7157936396319162,Arm Bolt Location: 3, angle: 90, distance: 0.8270911942324222,Arm Bolt Location: 4, angle: 54.90445702237858, distance: 0.4516278227113456,Arm Bolt Location: 5, angle: 43.35861315184064, distance: 0.23630071003719996,Arm Bolt Location: 6, angle: 38.627160596708244, distance: 0.17126989256139447,Arm Bolt Location: 7, angle: 36.6265783982411, distance: 0.19267373244753339,Arm Bolt Location: 8, angle: 36.068354498973044, distance: 0.29347006878431486,Arm Bolt Location: 9, angle: 36.39020305595039, distance: 0.4919621868404596,Arm Bolt Location: 10, angle: 37.305504132418086, distance: 0.8240663262221584,Arm Bolt Location: 11, angle: 38.654668741291495, distance: 1.33935528396399,Arm Bolt Location: 12, angle: 40.34483351412245, distance: 2.0958646186412055,Arm Bolt Location: 13, angle: 42.32216655223068, distance: 3.1535219668160277,Arm Bolt Location: 14, angle: 44.558296984601576, distance: 4.568406971611176,Arm Bolt Location: 15, angle: 47.04381308381134, distance: 4.949616966238716,Arm Bolt Location: 16, angle: 49.78605307836784, distance: 4.9763279916312495,Arm Bolt Location: 17, angle: 52.81049258529388, distance: 4.968511189330497,Arm Bolt Location: 18, angle: 56.16677736387444, distance: 4.916178415595917,Arm Bolt Location: 19, angle: 59.94355492450432, distance: 4.80629664294944,
Spring Hole: 2,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 3, angle: 90, distance: 0.731355365647598,Arm Bolt Location: 4, angle: 90, distance: 0.85719303160448,Arm Bolt Location: 5, angle: 54.90445702237858, distance: 0.5056437354692734,Arm Bolt Location: 6, angle: 43.35861315184064, distance: 0.29537156168914086,Arm Bolt Location: 7, angle: 38.627160596708244, distance: 0.23922082959125218,Arm Bolt Location: 8, angle: 36.6265783982411, distance: 0.2763095543289472,Arm Bolt Location: 9, angle: 36.068354498973044, distance: 0.4023153176503359,Arm Bolt Location: 10, angle: 36.39020305595039, distance: 0.6391508674954637,Arm Bolt Location: 11, angle: 37.305504132418086, distance: 1.026972486993289,Arm Bolt Location: 12, angle: 38.654668741291495, distance: 1.619758223817313,Arm Bolt Location: 13, angle: 40.34483351412245, distance: 2.4802371273637935,Arm Bolt Location: 14, angle: 42.32216655223068, distance: 3.6751604046882247,Arm Bolt Location: 15, angle: 44.558296984601576, distance: 4.8968258632989645,Arm Bolt Location: 16, angle: 47.04381308381134, distance: 4.949616966238716,Arm Bolt Location: 17, angle: 49.78605307836784, distance: 4.9763279916312495,Arm Bolt Location: 18, angle: 52.81049258529388, distance: 4.968511189330497,Arm Bolt Location: 19, angle: 56.16677736387444, distance: 4.916178415595917,
Spring Hole: 3,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 4, angle: 90, distance: 0.7468482334551421,Arm Bolt Location: 5, angle: 90, distance: 0.8870471045879336,Arm Bolt Location: 6, angle: 54.90445702237858, distance: 0.5623490489469909,Arm Bolt Location: 7, angle: 43.35861315184064, distance: 0.3591300433849181,Arm Bolt Location: 8, angle: 38.627160596708244, distance: 0.3139721728787775,Arm Bolt Location: 9, angle: 36.6265783982411, distance: 0.3696869465852198,Arm Bolt Location: 10, angle: 36.068354498973044, distance: 0.525219863998824,Arm Bolt Location: 11, angle: 36.39020305595039, distance: 0.8066858242028038,Arm Bolt Location: 12, angle: 37.305504132418086, distance: 1.2592639175335085,Arm Bolt Location: 13, angle: 38.654668741291495, distance: 1.9427815516293212,Arm Bolt Location: 14, angle: 40.34483351412245, distance: 2.9281216484671235,Arm Bolt Location: 15, angle: 42.32216655223068, distance: 4.298720817116153,Arm Bolt Location: 16, angle: 44.558296984601576, distance: 4.8968258632989645,Arm Bolt Location: 17, angle: 47.04381308381134, distance: 4.949616966238716,Arm Bolt Location: 18, angle: 49.78605307836784, distance: 4.9763279916312495,Arm Bolt Location: 19, angle: 52.81049258529388, distance: 4.968511189330497,
Spring Hole: 4,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 5, angle: 90, distance: 0.7622731491055359,Arm Bolt Location: 6, angle: 90, distance: 0.9166594322503688,Arm Bolt Location: 7, angle: 54.90445702237858, distance: 0.6219626657778365,Arm Bolt Location: 8, angle: 43.35861315184064, distance: 0.428094717125741,Arm Bolt Location: 9, angle: 38.627160596708244, distance: 0.39644891411360156,Arm Bolt Location: 10, angle: 36.6265783982411, distance: 0.47435025144139303,Arm Bolt Location: 11, angle: 36.068354498973044, distance: 0.664714468173443,Arm Bolt Location: 12, angle: 36.39020305595039, distance: 0.9987446798516008,Arm Bolt Location: 13, angle: 37.305504132418086, distance: 1.5281114280827621,Arm Bolt Location: 14, angle: 38.654668741291495, distance: 2.3217642150356608,Arm Bolt Location: 15, angle: 40.34483351412245, distance: 3.46801542596773,Arm Bolt Location: 16, angle: 42.32216655223068, distance: 4.82574761779491,Arm Bolt Location: 17, angle: 44.558296984601576, distance: 4.8968258632989645,Arm Bolt Location: 18, angle: 47.04381308381134, distance: 4.949616966238716,Arm Bolt Location: 19, angle: 49.78605307836784, distance: 4.9763279916312495,
Spring Hole: 5,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 6, angle: 90, distance: 0.7776309989523464,Arm Bolt Location: 7, angle: 90, distance: 0.9460357938286831,Arm Bolt Location: 8, angle: 54.90445702237858, distance: 0.6847601407470492,Arm Bolt Location: 9, angle: 43.35861315184064, distance: 0.5029180193111686,Arm Bolt Location: 10, angle: 38.627160596708244, distance: 0.4878347384359872,Arm Bolt Location: 11, angle: 36.6265783982411, distance: 0.5923325314734702,Arm Bolt Location: 12, angle: 36.068354498973044, distance: 0.8242787761103006,Arm Bolt Location: 13, angle: 36.39020305595039, distance: 1.2214657791488583,Arm Bolt Location: 14, angle: 37.305504132418086, distance: 1.8451589202711827,Arm Bolt Location: 15, angle: 38.654668741291495, distance: 2.7819962436537735,Arm Bolt Location: 16, angle: 40.34483351412245, distance: 4.171747660656118,Arm Bolt Location: 17, angle: 42.32216655223068, distance: 4.82574761779491,Arm Bolt Location: 18, angle: 44.558296984601576, distance: 4.8968258632989645,Arm Bolt Location: 19, angle: 47.04381308381134, distance: 4.949616966238716,
Spring Hole: 6,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 7, angle: 90, distance: 0.792922650246065,Arm Bolt Location: 8, angle: 90, distance: 0.9751817418981386,Arm Bolt Location: 9, angle: 54.90445702237858, distance: 0.7510947060168107,Arm Bolt Location: 10, angle: 43.35861315184064, distance: 0.5844436806598923,Arm Bolt Location: 11, angle: 38.627160596708244, distance: 0.5897008918294682,Arm Bolt Location: 12, angle: 36.6265783982411, distance: 0.7264455630852924,Arm Bolt Location: 13, angle: 36.068354498973044, distance: 1.0090355683990724,Arm Bolt Location: 14, angle: 36.39020305595039, distance: 1.4847985543564104,Arm Bolt Location: 15, angle: 37.305504132418086, distance: 2.2324119393666972,Arm Bolt Location: 16, angle: 38.654668741291495, distance: 3.387060562001889,Arm Bolt Location: 17, angle: 40.34483351412245, distance: 4.744179595929919,Arm Bolt Location: 18, angle: 42.32216655223068, distance: 4.82574761779491,Arm Bolt Location: 19, angle: 44.558296984601576, distance: 4.8968258632989645,
Spring Hole: 7,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 8, angle: 90, distance: 0.808148951705591,Arm Bolt Location: 9, angle: 90, distance: 1.0041026146260332,Arm Bolt Location: 10, angle: 54.90445702237858, distance: 0.8214305485281251,Arm Bolt Location: 11, angle: 43.35861315184064, distance: 0.6738023072686669,Arm Bolt Location: 12, angle: 38.627160596708244, distance: 0.7042358837459151,Arm Bolt Location: 13, angle: 36.6265783982411, distance: 0.880846412106562,Arm Bolt Location: 14, angle: 36.068354498973044, distance: 1.2272929449448695,Arm Bolt Location: 15, angle: 36.39020305595039, distance: 1.807508426699728,Arm Bolt Location: 16, angle: 37.305504132418086, distance: 2.7450625121150423,Arm Bolt Location: 17, angle: 38.654668741291495, distance: 4.660549308267403,Arm Bolt Location: 18, angle: 40.34483351412245, distance: 4.744179595929919,Arm Bolt Location: 19, angle: 42.32216655223068, distance: 4.82574761779491,
Spring Hole: 8,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 9, angle: 90, distance: 0.8233107340679204,Arm Bolt Location: 10, angle: 90, distance: 1.0328035471865757,Arm Bolt Location: 11, angle: 54.90445702237858, distance: 0.8963982691043344,Arm Bolt Location: 12, angle: 43.35861315184064, distance: 0.7725816529507731,Arm Bolt Location: 13, angle: 38.627160596708244, distance: 0.8346938331133104,Arm Bolt Location: 14, angle: 36.6265783982411, distance: 1.0622953778200592,Arm Bolt Location: 15, angle: 36.068354498973044, distance: 1.4947160166229703,Arm Bolt Location: 16, angle: 36.39020305595039, distance: 2.2365772236166044,Arm Bolt Location: 17, angle: 37.305504132418086, distance: 3.941084972467984,Arm Bolt Location: 18, angle: 38.654668741291495, distance: 4.660549308267403,Arm Bolt Location: 19, angle: 40.34483351412245, distance: 4.744179595929919,
Spring Hole: 9,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 10, angle: 90, distance: 0.838408810617047,Arm Bolt Location: 11, angle: 90, distance: 1.0612894824061003,Arm Bolt Location: 12, angle: 54.90445702237858, distance: 0.9768937907459271,Arm Bolt Location: 13, angle: 43.35861315184064, distance: 0.8831589121155582,Arm Bolt Location: 14, angle: 38.627160596708244, distance: 0.9863895451966657,Arm Bolt Location: 15, angle: 36.6265783982411, distance: 1.2835584776660212,Arm Bolt Location: 16, angle: 36.068354498973044, distance: 1.8504982197579352,Arm Bolt Location: 17, angle: 36.39020305595039, distance: 3.2462373521118435,Arm Bolt Location: 18, angle: 37.305504132418086, distance: 4.584641722774485,Arm Bolt Location: 19, angle: 38.654668741291495, distance: 4.660549308267403,
Spring Hole: 10,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 11, angle: 90, distance: 0.8534439776930258,Arm Bolt Location: 12, angle: 90, distance: 1.0895651807011097,Arm Bolt Location: 13, angle: 54.90445702237858, distance: 1.064271604781359,Arm Bolt Location: 14, angle: 43.35861315184064, distance: 1.0094383475123916,Arm Bolt Location: 15, angle: 38.627160596708244, distance: 1.1693900307722254,Arm Bolt Location: 16, angle: 36.6265783982411, distance: 1.5765979224522797,Arm Bolt Location: 17, angle: 36.068354498973044, distance: 2.689957710830688,Arm Bolt Location: 18, angle: 36.39020305595039, distance: 4.528552774938596,Arm Bolt Location: 19, angle: 37.305504132418086, distance: 4.584641722774485,
Spring Hole: 11,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 12, angle: 90, distance: 0.8684170151821092,Arm Bolt Location: 13, angle: 90, distance: 1.1176352293657252,Arm Bolt Location: 14, angle: 54.90445702237858, distance: 1.160774266818419,Arm Bolt Location: 15, angle: 43.35861315184064, distance: 1.1588472656878197,Arm Bolt Location: 16, angle: 38.627160596708244, distance: 1.4089512456952766,Arm Bolt Location: 17, angle: 36.6265783982411, distance: 2.2639203959852527,Arm Bolt Location: 18, angle: 36.068354498973044, distance: 3.9720935290937294,Arm Bolt Location: 19, angle: 36.39020305595039, distance: 4.528552774938596,
Spring Hole: 12,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 13, angle: 90, distance: 0.8833286869888005,Arm Bolt Location: 14, angle: 90, distance: 1.145504051259864,Arm Bolt Location: 15, angle: 54.90445702237858, distance: 1.2706961201096798,Arm Bolt Location: 16, angle: 43.35861315184064, distance: 1.3500802651448829,Arm Bolt Location: 17, angle: 38.627160596708244, distance: 1.960347509586397,Arm Bolt Location: 18, angle: 36.6265783982411, distance: 3.2964257444315663,Arm Bolt Location: 19, angle: 36.068354498973044, distance: 3.9720935290937294,
Spring Hole: 13,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 14, angle: 90, distance: 0.8981797414906327,Arm Bolt Location: 15, angle: 90, distance: 1.1731759129447317,Arm Bolt Location: 16, angle: 54.90445702237858, distance: 1.404905095381307,Arm Bolt Location: 17, angle: 43.35861315184064, distance: 1.7726950236239005,Arm Bolt Location: 18, angle: 38.627160596708244, distance: 2.737884044184445,Arm Bolt Location: 19, angle: 36.6265783982411, distance: 3.2964257444315663,
Spring Hole: 14,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 15, angle: 90, distance: 0.9129709119764492,Arm Bolt Location: 16, angle: 90, distance: 1.2006549323080018,Arm Bolt Location: 17, angle: 54.90445702237858, distance: 1.6742736430580034,Arm Bolt Location: 18, angle: 43.35861315184064, distance: 2.2837502176374915,Arm Bolt Location: 19, angle: 38.627160596708244, distance: 2.737884044184445,
Spring Hole: 15,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 16, angle: 90, distance: 0.9277029170689027,Arm Bolt Location: 17, angle: 90, distance: 1.2279450857172753,Arm Bolt Location: 18, angle: 54.90445702237858, distance: 1.8892780301960166,Arm Bolt Location: 19, angle: 43.35861315184064, distance: 2.2837502176374915,
Spring Hole: 16,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 17, angle: 90, distance: 0.9423764611318626,Arm Bolt Location: 18, angle: 90, distance: 1.2279450857172753,Arm Bolt Location: 19, angle: 54.90445702237858, distance: 1.8892780301960166,
Spring Hole: 17,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 18, angle: 90, distance: 0.9423764611318626,Arm Bolt Location: 19, angle: 90, distance: 1.2279450857172753,
Spring Hole: 18,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 19, angle: 90, distance: 0.9423764611318626,
Spring Hole: 19,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,Invalid config,0,0,

 
Arm Hole chosen,8
Spring Hole: 0,Invalid config,0,0,Arm Bolt Location: 1, angle: 90, distance: 0.9866916807987445,Arm Bolt Location: 2, angle: 90, distance: 1.084383002635307,Arm Bolt Location: 3, angle: 90, distance: 1.2315430712160054,Arm Bolt Location: 4, angle: 60.94272251687266, distance: 0.9523474078455252,Arm Bolt Location: 5, angle: 50.22282477760835, distance: 0.724125594291525,Arm Bolt Location: 6, angle: 45.31320268436687, distance: 0.6754434379889317,Arm Bolt Location: 7, angle: 42.9080806670783, distance: 0.7592224480180878,Arm Bolt Location: 8, angle: 41.90030660426274, distance: 0.9739420989565306,Arm Bolt Location: 9, angle: 41.780756193099, distance: 1.343843028133071,Arm Bolt Location: 10, angle: 42.27817836230368, distance: 1.9100169484011211,Arm Bolt Location: 11, angle: 43.23560714898218, distance: 2.724089383249156,Arm Bolt Location: 12, angle: 44.558296984601576, distance: 3.842531282326932,Arm Bolt Location: 13, angle: 46.18899057217375, distance: 4.9345555172784,Arm Bolt Location: 14, angle: 48.09542701913279, distance: 4.963731860898607,Arm Bolt Location: 15, angle: 50.26417446032055, distance: 4.977658392638652,Arm Bolt Location: 16, angle: 52.69841631984304, distance: 4.969480307360536,Arm Bolt Location: 17, angle: 55.41911755204827, distance: 4.931667991816456,Arm Bolt Location: 18, angle: 58.47058364977512, distance: 4.855254444569338,Arm Bolt Location: 19, angle: 61.93432784641753, distance: 4.728481225741823,
Spring Hole: 1,Invalid config,0,0,Invalid config,0,0,Arm Bolt Location: 2, angle: 90, distance: 1.0032551646831382,Arm Bolt Location: 3, angle: 90, distance: 1.1166068318957187,Arm Bolt Location: 4, angle: 90, distance: 1.2780258782432368,Arm Bolt Location: 5, angle: 60.94272251687266, distance: 1.0457460170544848,Arm Bolt Location: 6, angle: 50.22282477760835, distance: 0.835336550319142,Arm Bolt Location: 7, angle: 45.31320268436687, distance: 0.8072140314066515,Arm Bolt Location: 8, angle: 42.9080806670783, distance: 0.9211878445264973,Arm Bolt Location: 9, angle: 41.90030660426274, distance: 1.179979418867991,Arm Bolt Location: 10, angle: 41.780756193099, distance: 1.6120466703507486,Arm Bolt Location: 11, angle: 42.27817836230368, distance: 2.2629346728236617,Arm Bolt Location: 12, angle: 43.23560714898218, distance: 3.1894795538983196,Arm Bolt Location: 13, angle: 44.558296984601576, distance: 4.45629528212411,Arm Bolt Location: 14, angle: 46.18899057217375, distance: 4.9345555172784,Arm Bolt Location: 15, angle: 48.09542701913279, distance: 4.963731860898607,Arm Bolt Location: 16, angle: 50.26417446032055, distance: 4.977658392638652,Arm Bolt Location: 17, angle: 52.69841631984304, distance: 4.969480307360536,Arm Bolt Location: 18, angle: 55.41911755204827, distance: 4.931667991816456,Arm Bolt Location: 19, angle: 58.47058364977512, distance: 4.855254444569338,
